GAME,"DRAW ID","DRAW DATE","MAIN NUMBERS",SUPP
powerball,176,"Thursday 30 Sep 1999","5 14 16 20 29 ","45 "
powerball,175,"Thursday 23 Sep 1999","19 20 26 39 45 ","18 "
powerball,174,"Thursday 16 Sep 1999","5 7 16 18 43 ","6 "
powerball,173,"Thursday 09 Sep 1999","4 19 22 33 40 ","28 "
powerball,172,"Thursday 02 Sep 1999","2 3 37 41 44 ","11 "
powerball,171,"Thursday 26 Aug 1999","16 31 39 43 44 ","40 "
powerball,170,"Thursday 19 Aug 1999","11 23 35 39 45 ","4 "
powerball,169,"Thursday 12 Aug 1999","12 17 20 30 41 ","37 "
powerball,168,"Thursday 05 Aug 1999","14 15 23 24 25 ","3 "
powerball,167,"Thursday 29 Jul 1999","2 13 16 17 34 ","31 "
powerball,166,"Thursday 22 Jul 1999","26 29 30 44 45 ","45 "
powerball,165,"Thursday 15 Jul 1999","7 27 32 33 35 ","26 "
powerball,164,"Thursday 08 Jul 1999","2 12 19 22 28 ","43 "
powerball,163,"Thursday 01 Jul 1999","12 16 20 23 30 ","16 "
powerball,162,"Thursday 24 Jun 1999","2 10 27 28 38 ","20 "
powerball,161,"Thursday 17 Jun 1999","5 15 39 40 43 ","20 "
powerball,160,"Thursday 10 Jun 1999","2 7 12 20 41 ","13 "
powerball,159,"Thursday 03 Jun 1999","5 8 12 33 45 ","14 "
powerball,158,"Thursday 27 May 1999","1 9 23 25 41 ","23 "
powerball,157,"Thursday 20 May 1999","2 33 37 39 43 ","3 "
powerball,156,"Thursday 13 May 1999","9 10 33 34 45 ","6 "
powerball,155,"Thursday 06 May 1999","12 18 23 24 25 ","39 "
powerball,154,"Thursday 29 Apr 1999","1 15 18 28 34 ","45 "
powerball,153,"Thursday 22 Apr 1999","7 18 26 31 41 ","6 "
powerball,152,"Thursday 15 Apr 1999","2 6 9 10 29 ","2 "
powerball,151,"Thursday 08 Apr 1999","6 20 23 28 37 ","44 "
powerball,150,"Thursday 01 Apr 1999","7 18 27 37 44 ","39 "
powerball,149,"Thursday 25 Mar 1999","6 9 13 16 44 ","42 "
powerball,148,"Thursday 18 Mar 1999","34 38 39 41 43 ","29 "
powerball,147,"Thursday 11 Mar 1999","8 11 21 35 40 ","24 "
powerball,146,"Thursday 04 Mar 1999","4 9 14 35 41 ","6 "
powerball,145,"Thursday 25 Feb 1999","8 16 17 18 33 ","39 "
powerball,144,"Thursday 18 Feb 1999","7 13 22 43 45 ","33 "
powerball,143,"Thursday 11 Feb 1999","11 17 23 34 40 ","26 "
powerball,142,"Thursday 04 Feb 1999","18 25 29 35 42 ","12 "
powerball,141,"Thursday 28 Jan 1999","3 4 15 33 41 ","44 "
powerball,140,"Thursday 21 Jan 1999","5 18 20 24 41 ","24 "
powerball,139,"Thursday 14 Jan 1999","1 16 26 32 39 ","26 "
powerball,138,"Thursday 07 Jan 1999","1 4 18 28 40 ","6 "
powerball,137,"Thursday 31 Dec 1998","4 19 27 31 41 ","39 "
powerball,136,"Thursday 24 Dec 1998","8 20 27 39 40 ","4 "
powerball,135,"Thursday 17 Dec 1998","7 12 36 37 45 ","13 "
powerball,134,"Thursday 10 Dec 1998","4 7 12 20 31 ","41 "
powerball,133,"Thursday 03 Dec 1998","10 22 25 29 41 ","38 "
powerball,132,"Thursday 26 Nov 1998","11 15 24 25 28 ","33 "
powerball,131,"Thursday 19 Nov 1998","7 10 12 20 42 ","18 "
powerball,130,"Thursday 12 Nov 1998","8 18 20 31 38 ","19 "
powerball,129,"Thursday 05 Nov 1998","5 15 35 38 39 ","12 "
powerball,128,"Thursday 29 Oct 1998","10 25 33 34 42 ","33 "
powerball,127,"Thursday 22 Oct 1998","7 17 32 40 45 ","44 "
powerball,126,"Thursday 15 Oct 1998","12 22 28 35 44 ","42 "
powerball,125,"Thursday 08 Oct 1998","3 10 19 24 37 ","5 "
powerball,124,"Thursday 01 Oct 1998","4 11 16 30 36 ","38 "
powerball,123,"Thursday 24 Sep 1998","1 14 15 17 34 ","14 "
powerball,122,"Thursday 17 Sep 1998","25 33 34 37 38 ","1 "
powerball,121,"Thursday 10 Sep 1998","1 14 19 20 32 ","18 "
powerball,120,"Thursday 03 Sep 1998","6 7 22 31 41 ","10 "
powerball,119,"Thursday 27 Aug 1998","16 19 28 31 41 ","45 "
powerball,118,"Thursday 20 Aug 1998","11 16 17 42 45 ","14 "
powerball,117,"Thursday 13 Aug 1998","15 17 20 27 28 ","4 "
powerball,116,"Thursday 06 Aug 1998","5 24 26 27 39 ","28 "
powerball,115,"Thursday 30 Jul 1998","3 11 20 27 37 ","34 "
powerball,114,"Thursday 23 Jul 1998","14 17 21 32 42 ","24 "
powerball,113,"Thursday 16 Jul 1998","20 22 33 37 44 ","18 "
powerball,112,"Thursday 09 Jul 1998","5 20 21 27 41 ","38 "
powerball,111,"Thursday 02 Jul 1998","8 14 26 33 35 ","15 "
powerball,110,"Thursday 25 Jun 1998","4 8 29 40 41 ","37 "
powerball,109,"Thursday 18 Jun 1998","9 11 19 31 38 ","39 "
powerball,108,"Thursday 11 Jun 1998","3 24 28 30 44 ","25 "
powerball,107,"Thursday 04 Jun 1998","14 28 31 32 44 ","31 "
powerball,106,"Thursday 28 May 1998","11 25 37 38 41 ","20 "
powerball,105,"Thursday 21 May 1998","3 4 10 22 33 ","45 "
powerball,104,"Thursday 14 May 1998","1 5 24 27 29 ","34 "
powerball,103,"Thursday 07 May 1998","9 10 28 41 42 ","27 "
powerball,102,"Thursday 30 Apr 1998","11 22 32 34 42 ","21 "
powerball,101,"Thursday 23 Apr 1998","2 3 9 27 35 ","3 "
powerball,100,"Thursday 16 Apr 1998","9 21 28 38 44 ","32 "
powerball,99,"Thursday 09 Apr 1998","19 21 22 25 31 ","20 "
powerball,98,"Thursday 02 Apr 1998","2 8 17 38 42 ","25 "
powerball,97,"Thursday 26 Mar 1998","7 18 19 25 31 ","31 "
powerball,96,"Thursday 19 Mar 1998","4 9 12 32 40 ","1 "
powerball,95,"Thursday 12 Mar 1998","8 20 28 34 39 ","1 "
powerball,94,"Thursday 05 Mar 1998","9 14 16 17 19 ","23 "
powerball,93,"Thursday 26 Feb 1998","12 21 22 29 45 ","24 "
powerball,92,"Thursday 19 Feb 1998","9 10 14 20 39 ","18 "
powerball,91,"Thursday 12 Feb 1998","9 17 19 20 39 ","44 "
powerball,90,"Thursday 05 Feb 1998","6 12 16 21 26 ","32 "
powerball,89,"Thursday 29 Jan 1998","2 12 13 28 43 ","26 "
powerball,88,"Thursday 22 Jan 1998","5 11 12 34 40 ","7 "
powerball,87,"Thursday 15 Jan 1998","4 13 15 21 30 ","10 "
powerball,86,"Thursday 08 Jan 1998","2 15 16 31 32 ","26 "
powerball,85,"Thursday 01 Jan 1998","8 11 15 19 20 ","43 "
powerball,84,"Thursday 25 Dec 1997","7 15 22 35 40 ","45 "
powerball,83,"Thursday 18 Dec 1997","10 16 17 22 32 ","43 "
powerball,82,"Thursday 11 Dec 1997","3 10 14 23 44 ","7 "
powerball,81,"Thursday 04 Dec 1997","3 5 12 31 44 ","29 "
powerball,80,"Thursday 27 Nov 1997","4 5 7 22 41 ","24 "
powerball,79,"Thursday 20 Nov 1997","9 27 35 37 43 ","3 "
powerball,78,"Thursday 13 Nov 1997","5 13 15 19 33 ","11 "
powerball,77,"Thursday 06 Nov 1997","2 3 4 32 39 ","44 "
powerball,76,"Thursday 30 Oct 1997","8 10 20 22 28 ","43 "
powerball,75,"Thursday 23 Oct 1997","7 12 39 41 45 ","34 "
powerball,74,"Thursday 16 Oct 1997","1 15 22 38 45 ","38 "
powerball,73,"Thursday 09 Oct 1997","6 14 15 18 23 ","25 "
powerball,72,"Thursday 02 Oct 1997","8 14 35 37 39 ","32 "
powerball,71,"Thursday 25 Sep 1997","13 18 21 31 38 ","30 "
powerball,70,"Thursday 18 Sep 1997","22 29 30 33 45 ","10 "
powerball,69,"Thursday 11 Sep 1997","7 9 30 33 43 ","8 "
powerball,68,"Thursday 04 Sep 1997","1 2 12 35 39 ","40 "
powerball,67,"Thursday 28 Aug 1997","5 6 29 36 37 ","12 "
powerball,66,"Thursday 21 Aug 1997","7 14 16 36 41 ","29 "
powerball,65,"Thursday 14 Aug 1997","2 5 7 36 38 ","27 "
powerball,64,"Thursday 07 Aug 1997","2 35 36 37 38 ","39 "
powerball,63,"Thursday 31 Jul 1997","7 12 25 37 40 ","22 "
powerball,62,"Thursday 24 Jul 1997","10 13 19 23 25 ","22 "
powerball,61,"Thursday 17 Jul 1997","16 21 38 40 43 ","33 "
powerball,60,"Thursday 10 Jul 1997","20 21 26 28 36 ","19 "
powerball,59,"Thursday 03 Jul 1997","21 22 24 30 42 ","31 "
powerball,58,"Thursday 26 Jun 1997","5 12 23 27 36 ","4 "
powerball,57,"Thursday 19 Jun 1997","4 13 25 28 36 ","27 "
powerball,56,"Thursday 12 Jun 1997","1 4 5 34 45 ","21 "
powerball,55,"Thursday 05 Jun 1997","23 24 27 39 44 ","11 "
powerball,54,"Thursday 29 May 1997","3 8 10 14 26 ","37 "
powerball,53,"Thursday 22 May 1997","4 5 7 25 34 ","32 "
powerball,52,"Thursday 15 May 1997","9 18 21 29 32 ","10 "
powerball,51,"Thursday 08 May 1997","2 17 22 41 45 ","18 "
powerball,50,"Thursday 01 May 1997","12 19 29 39 44 ","17 "
powerball,49,"Thursday 24 Apr 1997","18 33 35 38 39 ","24 "
powerball,48,"Thursday 17 Apr 1997","3 5 23 29 38 ","8 "
powerball,47,"Thursday 10 Apr 1997","11 14 17 26 44 ","1 "
powerball,46,"Thursday 03 Apr 1997","7 8 10 32 43 ","38 "
powerball,45,"Thursday 27 Mar 1997","9 15 29 35 37 ","43 "
powerball,44,"Thursday 20 Mar 1997","14 20 24 28 29 ","42 "
powerball,43,"Thursday 13 Mar 1997","13 17 20 26 42 ","8 "
powerball,42,"Thursday 06 Mar 1997","1 11 28 34 38 ","27 "
powerball,41,"Thursday 27 Feb 1997","20 21 32 33 40 ","24 "
powerball,40,"Thursday 20 Feb 1997","9 20 24 40 43 ","33 "
powerball,39,"Thursday 13 Feb 1997","6 15 17 39 43 ","5 "
powerball,38,"Thursday 06 Feb 1997","6 10 19 25 29 ","31 "
powerball,37,"Thursday 30 Jan 1997","3 5 13 19 33 ","23 "
powerball,36,"Thursday 23 Jan 1997","7 18 21 27 37 ","1 "
powerball,35,"Thursday 16 Jan 1997","1 5 17 28 39 ","30 "
powerball,34,"Thursday 09 Jan 1997","7 22 39 41 43 ","38 "
powerball,33,"Thursday 02 Jan 1997","1 11 16 22 24 ","26 "
powerball,32,"Thursday 26 Dec 1996","5 8 15 19 24 ","3 "
powerball,31,"Thursday 19 Dec 1996","6 10 12 22 27 ","38 "
powerball,30,"Thursday 12 Dec 1996","2 8 13 22 35 ","42 "
powerball,29,"Thursday 05 Dec 1996","5 6 17 20 30 ","13 "
powerball,28,"Thursday 28 Nov 1996","5 20 24 30 36 ","19 "
powerball,27,"Thursday 21 Nov 1996","2 18 24 27 42 ","12 "
powerball,26,"Thursday 14 Nov 1996","3 10 30 42 43 ","12 "
powerball,25,"Thursday 07 Nov 1996","4 19 21 23 36 ","23 "
powerball,24,"Thursday 31 Oct 1996","4 5 19 42 45 ","26 "
powerball,23,"Thursday 24 Oct 1996","15 24 26 34 43 ","7 "
powerball,22,"Thursday 17 Oct 1996","6 9 17 23 28 ","45 "
powerball,21,"Thursday 10 Oct 1996","6 10 15 18 35 ","16 "
powerball,20,"Thursday 03 Oct 1996","9 14 26 35 45 ","36 "
powerball,19,"Thursday 26 Sep 1996","2 15 26 36 45 ","17 "
powerball,18,"Thursday 19 Sep 1996","9 18 21 29 30 ","34 "
powerball,17,"Thursday 12 Sep 1996","3 6 8 27 45 ","33 "
powerball,16,"Thursday 05 Sep 1996","6 16 22 29 41 ","35 "
powerball,15,"Thursday 29 Aug 1996","5 8 11 20 31 ","4 "
powerball,14,"Thursday 22 Aug 1996","5 8 9 24 42 ","4 "
powerball,13,"Thursday 15 Aug 1996","7 14 22 33 42 ","17 "
powerball,12,"Thursday 08 Aug 1996","22 25 36 41 44 ","7 "
powerball,11,"Thursday 01 Aug 1996","2 19 25 30 36 ","32 "
powerball,10,"Thursday 25 Jul 1996","4 9 11 23 43 ","24 "
powerball,9,"Thursday 18 Jul 1996","9 12 14 23 43 ","2 "
powerball,8,"Thursday 11 Jul 1996","14 26 28 38 40 ","29 "
powerball,7,"Thursday 04 Jul 1996","3 7 12 16 34 ","1 "
powerball,6,"Thursday 27 Jun 1996","1 3 10 35 41 ","45 "
powerball,5,"Thursday 20 Jun 1996","3 15 30 33 39 ","39 "
powerball,4,"Thursday 13 Jun 1996","25 37 40 42 43 ","17 "
powerball,3,"Thursday 06 Jun 1996","4 32 33 36 40 ","44 "
powerball,2,"Thursday 30 May 1996","6 8 15 23 44 ","5 "
powerball,1,"Thursday 23 May 1996","2 8 27 30 42 ","3 "
