GAME,"DRAW ID","DRAW DATE","MAIN NUMBERS",SUPP
oz_lotto,1158,"Tuesday 26 Apr 2016","19 41 6 15 45 1 5 ","20 3 "
oz_lotto,1158,"Tuesday 26 Apr 2016","19 41 6 15 45 1 5 ","20 3 "
oz_lotto,1158,"Tuesday 26 Apr 2016","19 41 6 15 45 1 5 ","20 3 "
oz_lotto,1158,"Tuesday 26 Apr 2016","19 41 6 15 45 1 5 ","20 3 "
oz_lotto,1158,"Tuesday 26 Apr 2016","19 41 6 15 45 1 5 ","20 3 "
oz_lotto,1158,"Tuesday 26 Apr 2016","19 41 6 15 45 1 5 ","20 3 "
oz_lotto,1158,"Tuesday 26 Apr 2016","19 41 6 15 45 1 5 ","20 3 "
oz_lotto,1158,"Tuesday 26 Apr 2016","19 41 6 15 45 1 5 ","20 3 "
oz_lotto,1158,"Tuesday 26 Apr 2016","19 41 6 15 45 1 5 ","20 3 "
oz_lotto,1158,"Tuesday 26 Apr 2016","19 41 6 15 45 1 5 ","20 3 "
oz_lotto,1157,"Tuesday 19 Apr 2016","25 33 40 5 29 42 22 ","39 21 "
oz_lotto,1157,"Tuesday 19 Apr 2016","25 33 40 5 29 42 22 ","39 21 "
oz_lotto,1157,"Tuesday 19 Apr 2016","25 33 40 5 29 42 22 ","39 21 "
oz_lotto,1157,"Tuesday 19 Apr 2016","25 33 40 5 29 42 22 ","39 21 "
oz_lotto,1157,"Tuesday 19 Apr 2016","25 33 40 5 29 42 22 ","39 21 "
oz_lotto,1157,"Tuesday 19 Apr 2016","25 33 40 5 29 42 22 ","39 21 "
oz_lotto,1157,"Tuesday 19 Apr 2016","25 33 40 5 29 42 22 ","39 21 "
oz_lotto,1157,"Tuesday 19 Apr 2016","25 33 40 5 29 42 22 ","39 21 "
oz_lotto,1157,"Tuesday 19 Apr 2016","25 33 40 5 29 42 22 ","39 21 "
oz_lotto,1157,"Tuesday 19 Apr 2016","25 33 40 5 29 42 22 ","39 21 "
oz_lotto,1157,"Tuesday 19 Apr 2016","25 33 40 5 29 42 22 ","39 21 "
oz_lotto,1157,"Tuesday 19 Apr 2016","25 33 40 5 29 42 22 ","39 21 "
oz_lotto,1156,"Tuesday 12 Apr 2016","31 35 42 39 18 23 43 ","37 5 "
oz_lotto,1156,"Tuesday 12 Apr 2016","31 35 42 39 18 23 43 ","37 5 "
oz_lotto,1156,"Tuesday 12 Apr 2016","31 35 42 39 18 23 43 ","37 5 "
oz_lotto,1156,"Tuesday 12 Apr 2016","31 35 42 39 18 23 43 ","37 5 "
oz_lotto,1156,"Tuesday 12 Apr 2016","31 35 42 39 18 23 43 ","37 5 "
oz_lotto,1156,"Tuesday 12 Apr 2016","31 35 42 39 18 23 43 ","37 5 "
oz_lotto,1156,"Tuesday 12 Apr 2016","31 35 42 39 18 23 43 ","37 5 "
oz_lotto,1156,"Tuesday 12 Apr 2016","31 35 42 39 18 23 43 ","37 5 "
oz_lotto,1156,"Tuesday 12 Apr 2016","31 35 42 39 18 23 43 ","37 5 "
oz_lotto,1156,"Tuesday 12 Apr 2016","31 35 42 39 18 23 43 ","37 5 "
oz_lotto,1156,"Tuesday 12 Apr 2016","31 35 42 39 18 23 43 ","37 5 "
oz_lotto,1156,"Tuesday 12 Apr 2016","31 35 42 39 18 23 43 ","37 5 "
oz_lotto,1155,"Tuesday 05 Apr 2016","17 37 44 15 2 3 28 ","18 4 "
oz_lotto,1155,"Tuesday 05 Apr 2016","17 37 44 15 2 3 28 ","18 4 "
oz_lotto,1155,"Tuesday 05 Apr 2016","17 37 44 15 2 3 28 ","18 4 "
oz_lotto,1155,"Tuesday 05 Apr 2016","17 37 44 15 2 3 28 ","18 4 "
oz_lotto,1155,"Tuesday 05 Apr 2016","17 37 44 15 2 3 28 ","18 4 "
oz_lotto,1155,"Tuesday 05 Apr 2016","17 37 44 15 2 3 28 ","18 4 "
oz_lotto,1155,"Tuesday 05 Apr 2016","17 37 44 15 2 3 28 ","18 4 "
oz_lotto,1155,"Tuesday 05 Apr 2016","17 37 44 15 2 3 28 ","18 4 "
oz_lotto,1155,"Tuesday 05 Apr 2016","17 37 44 15 2 3 28 ","18 4 "
oz_lotto,1155,"Tuesday 05 Apr 2016","17 37 44 15 2 3 28 ","18 4 "
oz_lotto,1155,"Tuesday 05 Apr 2016","17 37 44 15 2 3 28 ","18 4 "
oz_lotto,1155,"Tuesday 05 Apr 2016","17 37 44 15 2 3 28 ","18 4 "
oz_lotto,1154,"Tuesday 29 Mar 2016","3 9 12 26 33 38 39 ","23 44 "
oz_lotto,1153,"Tuesday 22 Mar 2016","1 9 17 19 32 37 38 ","22 41 "
oz_lotto,1152,"Tuesday 15 Mar 2016","2 8 12 13 32 37 38 ","11 23 "
oz_lotto,1151,"Tuesday 08 Mar 2016","1 9 21 24 35 44 45 ","6 10 "
oz_lotto,1150,"Tuesday 01 Mar 2016","3 5 20 27 30 32 41 ","15 40 "
oz_lotto,1149,"Tuesday 23 Feb 2016","1 5 18 21 22 36 39 ","7 38 "
oz_lotto,1148,"Tuesday 16 Feb 2016","13 15 22 28 33 37 45 ","21 27 "
oz_lotto,1147,"Tuesday 09 Feb 2016","6 11 22 30 35 37 40 ","9 16 "
oz_lotto,1146,"Tuesday 02 Feb 2016","2 5 7 9 19 22 44 ","28 36 "
oz_lotto,1145,"Tuesday 26 Jan 2016","5 13 23 24 26 35 41 ","9 34 "
oz_lotto,1144,"Tuesday 19 Jan 2016","1 10 12 13 25 31 34 ","15 38 "
oz_lotto,1143,"Tuesday 12 Jan 2016","9 10 17 24 34 35 43 ","8 33 "
oz_lotto,1142,"Tuesday 05 Jan 2016","18 19 25 31 33 37 43 ","13 34 "
oz_lotto,1141,"Tuesday 29 Dec 2015","4 9 16 28 35 37 43 ","3 20 "
oz_lotto,1140,"Tuesday 22 Dec 2015","10 20 26 27 29 34 44 ","2 19 "
oz_lotto,1139,"Tuesday 15 Dec 2015","4 6 8 20 33 37 44 ","1 2 "
oz_lotto,1138,"Tuesday 08 Dec 2015","8 11 14 19 30 36 40 ","5 16 "
oz_lotto,1137,"Tuesday 01 Dec 2015","5 7 8 13 14 15 29 ","27 28 "
oz_lotto,1136,"Tuesday 24 Nov 2015","1 9 12 22 24 25 30 ","6 39 "
oz_lotto,1135,"Tuesday 17 Nov 2015","5 16 19 26 29 32 39 ","1 4 "
oz_lotto,1134,"Tuesday 10 Nov 2015","20 22 23 25 33 34 36 ","13 21 "
oz_lotto,1133,"Tuesday 03 Nov 2015","5 19 30 31 32 37 40 ","24 44 "
oz_lotto,1132,"Tuesday 27 Oct 2015","3 5 10 11 18 30 44 ","31 42 "
oz_lotto,1131,"Tuesday 20 Oct 2015","9 10 11 21 35 43 45 ","40 41 "
oz_lotto,1130,"Tuesday 13 Oct 2015","28 29 32 34 36 37 41 ","9 30 "
oz_lotto,1129,"Tuesday 06 Oct 2015","2 7 13 21 26 36 42 ","29 40 "
oz_lotto,1128,"Tuesday 29 Sep 2015","1 3 10 12 26 34 42 ","4 20 "
oz_lotto,1127,"Tuesday 22 Sep 2015","21 23 27 35 37 42 44 ","28 32 "
oz_lotto,1126,"Tuesday 15 Sep 2015","1 2 13 19 29 33 43 ","9 31 "
oz_lotto,1125,"Tuesday 08 Sep 2015","4 9 13 21 24 37 38 ","28 34 "
